Type,Volume,Energy,Periodic Boundary Conditions,a_x,a_y,a_z,b_x,b_y,b_z,c_x,c_y,c_z,Model,v0,e0,Bulk_Modulus_GPa
Raw,20.50000000000001,-11.915660858154297,[ True  True  True],0.0,2.172240742884306,2.172240742884306,2.172240742884306,0.0,2.172240742884306,2.172240742884306,2.172240742884306,0.0,,,,
Raw,20.80000000000001,-11.898704528808594,[ True  True  True],0.0,2.182785766122212,2.182785766122212,2.182785766122212,0.0,2.182785766122212,2.182785766122212,2.182785766122212,0.0,,,,
Raw,21.100000000000012,-11.878654479980469,[ True  True  True],0.0,2.193229876177714,2.193229876177714,2.193229876177714,0.0,2.193229876177714,2.193229876177714,2.193229876177714,0.0,,,,
Raw,21.400000000000013,-11.855682373046875,[ True  True  True],0.0,2.203575453221626,2.203575453221626,2.203575453221626,0.0,2.203575453221626,2.203575453221626,2.203575453221626,0.0,,,,
EOS,,,,,,,,,,,,,birchmurnaghan,20.616173481496105,-11.934627786891122,47.398035001290026
EOS,,,,,,,,,,,,,murnaghan,20.539641171216108,-11.93920428666744,63.41469268821246
EOS,,,,,,,,,,,,,sjeos,20.878124840737343,-11.931370871663432,25.732350444759643
EOS,,,,,,,,,,,,,taylor,18.668523412806667,-11.881991664035247,46.60066308477357
EOS,,,,,,,,,,,,,birch,20.616165622938638,-11.934627674038571,47.39827320069685
Interpolated,10.5,-6.695831298828126,,,,,,,,,,,,,,
Interpolated,10.52184368737475,-6.766984692913878,,,,,,,,,,,,,,
Interpolated,10.5436873747495,-6.83703426235543,,,,,,,,,,,,,,
Interpolated,10.565531062124249,-6.905989068326015,,,,,,,,,,,,,,
Interpolated,10.587374749498998,-6.973858171998867,,,,,,,,,,,,,,
Interpolated,10.609218436873748,-7.040650634547221,,,,,,,,,,,,,,
Interpolated,10.631062124248498,-7.1063755171443095,,,,,,,,,,,,,,
Interpolated,10.652905811623247,-7.171041880963369,,,,,,,,,,,,,,
Interpolated,10.674749498997997,-7.2346587871776284,,,,,,,,,,,,,,
Interpolated,10.696593186372745,-7.297235296960323,,,,,,,,,,,,,,
Interpolated,10.718436873747494,-7.358780471484692,,,,,,,,,,,,,,
Interpolated,10.740280561122244,-7.419303371923965,,,,,,,,,,,,,,
Interpolated,10.762124248496994,-7.478813059451378,,,,,,,,,,,,,,
Interpolated,10.783967935871743,-7.537318595240164,,,,,,,,,,,,,,
Interpolated,10.805811623246493,-7.594829040463558,,,,,,,,,,,,,,
Interpolated,10.827655310621243,-7.651353456294792,,,,,,,,,,,,,,
Interpolated,10.849498997995992,-7.7069009039070995,,,,,,,,,,,,,,
Interpolated,10.871342685370742,-7.761480444473717,,,,,,,,,,,,,,
Interpolated,10.893186372745491,-7.8151011391678775,,,,,,,,,,,,,,
Interpolated,10.915030060120241,-7.867772049162816,,,,,,,,,,,,,,
Interpolated,10.93687374749499,-7.919502235631764,,,,,,,,,,,,,,
Interpolated,10.95871743486974,-7.970300759747957,,,,,,,,,,,,,,
Interpolated,10.98056112224449,-8.020176682684628,,,,,,,,,,,,,,
Interpolated,11.00240480961924,-8.069139065615014,,,,,,,,,,,,,,
Interpolated,11.02424849699399,-8.117196969712346,,,,,,,,,,,,,,
Interpolated,11.046092184368739,-8.164359456149858,,,,,,,,,,,,,,
Interpolated,11.067935871743488,-8.210635586100784,,,,,,,,,,,,,,
Interpolated,11.089779559118238,-8.256034420738361,,,,,,,,,,,,,,
Interpolated,11.111623246492986,-8.300565021235816,,,,,,,,,,,,,,
Interpolated,11.133466933867735,-8.344236448766392,,,,,,,,,,,,,,
Interpolated,11.155310621242485,-8.387057764503316,,,,,,,,,,,,,,
Interpolated,11.177154308617235,-8.429038029619827,,,,,,,,,,,,,,
Interpolated,11.198997995991984,-8.470186305289156,,,,,,,,,,,,,,
Interpolated,11.220841683366734,-8.510511652684539,,,,,,,,,,,,,,
Interpolated,11.242685370741484,-8.550023132979206,,,,,,,,,,,,,,
Interpolated,11.264529058116233,-8.588729807346393,,,,,,,,,,,,,,
Interpolated,11.286372745490983,-8.626640736959336,,,,,,,,,,,,,,
Interpolated,11.308216432865732,-8.663764982991268,,,,,,,,,,,,,,
Interpolated,11.330060120240482,-8.70011160661542,,,,,,,,,,,,,,
Interpolated,11.351903807615232,-8.735689669005033,,,,,,,,,,,,,,
Interpolated,11.373747494989981,-8.770508231333332,,,,,,,,,,,,,,
Interpolated,11.395591182364731,-8.804576354773557,,,,,,,,,,,,,,
Interpolated,11.41743486973948,-8.837903100498941,,,,,,,,,,,,,,
Interpolated,11.43927855711423,-8.870497529682718,,,,,,,,,,,,,,
Interpolated,11.46112224448898,-8.902368703498118,,,,,,,,,,,,,,
Interpolated,11.48296593186373,-8.933525683118383,,,,,,,,,,,,,,
Interpolated,11.504809619238479,-8.96397755301926,,,,,,,,,,,,,,
Interpolated,11.526653306613227,-8.993737270205612,,,,,,,,,,,,,,
Interpolated,11.548496993987976,-9.022825958495249,,,,,,,,,,,,,,
Interpolated,11.570340681362726,-9.051265776910142,,,,,,,,,,,,,,
Interpolated,11.592184368737476,-9.079078884472253,,,,,,,,,,,,,,
Interpolated,11.614028056112225,-9.106287440203545,,,,,,,,,,,,,,
Interpolated,11.635871743486975,-9.13291360312598,,,,,,,,,,,,,,
Interpolated,11.657715430861725,-9.158979532261524,,,,,,,,,,,,,,
Interpolated,11.679559118236474,-9.184507386632147,,,,,,,,,,,,,,
Interpolated,11.701402805611224,-9.209519325259807,,,,,,,,,,,,,,
Interpolated,11.723246492985973,-9.234037507166468,,,,,,,,,,,,,,
Interpolated,11.745090180360723,-9.258084091374098,,,,,,,,,,,,,,
Interpolated,11.766933867735473,-9.281681236904657,,,,,,,,,,,,,,
Interpolated,11.788777555110222,-9.304851102780114,,,,,,,,,,,,,,
Interpolated,11.810621242484972,-9.32761584802243,,,,,,,,,,,,,,
Interpolated,11.832464929859722,-9.349997631653572,,,,,,,,,,,,,,
Interpolated,11.854308617234471,-9.372018612695504,,,,,,,,,,,,,,
Interpolated,11.87615230460922,-9.393700950170187,,,,,,,,,,,,,,
Interpolated,11.897995991983969,-9.415066803099588,,,,,,,,,,,,,,
Interpolated,11.91983967935872,-9.436138330505672,,,,,,,,,,,,,,
Interpolated,11.941683366733468,-9.456937691410403,,,,,,,,,,,,,,
Interpolated,11.963527054108217,-9.47748704483574,,,,,,,,,,,,,,
Interpolated,11.985370741482967,-9.497808549803658,,,,,,,,,,,,,,
Interpolated,12.007214428857717,-9.517924247979945,,,,,,,,,,,,,,
Interpolated,12.029058116232466,-9.537848982096275,,,,,,,,,,,,,,
Interpolated,12.050901803607216,-9.557586344981594,,,,,,,,,,,,,,
Interpolated,12.072745490981966,-9.57713895095095,,,,,,,,,,,,,,
Interpolated,12.094589178356715,-9.596509414319382,,,,,,,,,,,,,,
Interpolated,12.116432865731465,-9.61570034940194,,,,,,,,,,,,,,
Interpolated,12.138276553106214,-9.634714370513667,,,,,,,,,,,,,,
Interpolated,12.160120240480964,-9.653554091969609,,,,,,,,,,,,,,
Interpolated,12.181963927855714,-9.67222212808481,,,,,,,,,,,,,,
Interpolated,12.203807615230463,-9.69072109317432,,,,,,,,,,,,,,
Interpolated,12.225651302605213,-9.709053601553178,,,,,,,,,,,,,,
Interpolated,12.247494989979963,-9.727222267536433,,,,,,,,,,,,,,
Interpolated,12.269338677354712,-9.745229705439128,,,,,,,,,,,,,,
Interpolated,12.291182364729462,-9.763078529576312,,,,,,,,,,,,,,
Interpolated,12.31302605210421,-9.780771354263026,,,,,,,,,,,,,,
Interpolated,12.33486973947896,-9.798310793814318,,,,,,,,,,,,,,
Interpolated,12.356713426853709,-9.815699462545233,,,,,,,,,,,,,,
Interpolated,12.378557114228459,-9.832939974770815,,,,,,,,,,,,,,
Interpolated,12.400400801603208,-9.85003494480611,,,,,,,,,,,,,,
Interpolated,12.422244488977958,-9.866986986966166,,,,,,,,,,,,,,
Interpolated,12.444088176352707,-9.883798715566023,,,,,,,,,,,,,,
Interpolated,12.465931863727457,-9.900472744920732,,,,,,,,,,,,,,
Interpolated,12.487775551102207,-9.917011689345333,,,,,,,,,,,,,,
Interpolated,12.509619238476956,-9.933418151348945,,,,,,,,,,,,,,
Interpolated,12.531462925851706,-9.94969436754517,,,,,,,,,,,,,,
Interpolated,12.553306613226455,-9.965842146997318,,,,,,,,,,,,,,
Interpolated,12.575150300601205,-9.98186327453799,,,,,,,,,,,,,,
Interpolated,12.596993987975955,-9.997759534999794,,,,,,,,,,,,,,
Interpolated,12.618837675350704,-10.013532713215334,,,,,,,,,,,,,,
Interpolated,12.640681362725454,-10.029184594017213,,,,,,,,,,,,,,
Interpolated,12.662525050100204,-10.044716962238041,,,,,,,,,,,,,,
Interpolated,12.684368737474951,-10.06013160271042,,,,,,,,,,,,,,
Interpolated,12.706212424849703,-10.075430300266962,,,,,,,,,,,,,,
Interpolated,12.72805611222445,-10.090614839740267,,,,,,,,,,,,,,
Interpolated,12.7498997995992,-10.10568700596294,,,,,,,,,,,,,,
Interpolated,12.77174348697395,-10.12064858376759,,,,,,,,,,,,,,
Interpolated,12.7935871743487,-10.13550135798682,,,,,,,,,,,,,,
Interpolated,12.81543086172345,-10.150247113453236,,,,,,,,,,,,,,
Interpolated,12.837274549098199,-10.164887634999445,,,,,,,,,,,,,,
Interpolated,12.859118236472948,-10.17942470745805,,,,,,,,,,,,,,
Interpolated,12.880961923847698,-10.193860115661659,,,,,,,,,,,,,,
Interpolated,12.902805611222448,-10.208195644442874,,,,,,,,,,,,,,
Interpolated,12.924649298597197,-10.222433078634305,,,,,,,,,,,,,,
Interpolated,12.946492985971947,-10.236574203068555,,,,,,,,,,,,,,
Interpolated,12.968336673346696,-10.25062080257823,,,,,,,,,,,,,,
Interpolated,12.990180360721446,-10.264574661995937,,,,,,,,,,,,,,
Interpolated,13.012024048096196,-10.278437555794968,,,,,,,,,,,,,,
Interpolated,13.033867735470945,-10.29221106839323,,,,,,,,,,,,,,
Interpolated,13.055711422845693,-10.305896617610019,,,,,,,,,,,,,,
Interpolated,13.077555110220445,-10.319495615622209,,,,,,,,,,,,,,
Interpolated,13.099398797595192,-10.333009474606678,,,,,,,,,,,,,,
Interpolated,13.121242484969944,-10.346439606740304,,,,,,,,,,,,,,
Interpolated,13.143086172344692,-10.359787424199965,,,,,,,,,,,,,,
Interpolated,13.164929859719441,-10.373054339162538,,,,,,,,,,,,,,
Interpolated,13.186773547094191,-10.386241763804898,,,,,,,,,,,,,,
Interpolated,13.20861723446894,-10.399351110303925,,,,,,,,,,,,,,
Interpolated,13.23046092184369,-10.412383790836497,,,,,,,,,,,,,,
Interpolated,13.25230460921844,-10.425341217579488,,,,,,,,,,,,,,
Interpolated,13.27414829659319,-10.438224802709776,,,,,,,,,,,,,,
Interpolated,13.295991983967939,-10.451035958404237,,,,,,,,,,,,,,
Interpolated,13.317835671342689,-10.463776096839753,,,,,,,,,,,,,,
Interpolated,13.339679358717438,-10.476446630193198,,,,,,,,,,,,,,
Interpolated,13.361523046092188,-10.48904897064145,,,,,,,,,,,,,,
Interpolated,13.383366733466938,-10.501584530361384,,,,,,,,,,,,,,
Interpolated,13.405210420841687,-10.51405472152988,,,,,,,,,,,,,,
Interpolated,13.427054108216437,-10.526460956323813,,,,,,,,,,,,,,
Interpolated,13.448897795591186,-10.538804646920063,,,,,,,,,,,,,,
Interpolated,13.470741482965934,-10.551087205495506,,,,,,,,,,,,,,
Interpolated,13.492585170340686,-10.563310044227016,,,,,,,,,,,,,,
Interpolated,13.514428857715433,-10.575474525004276,,,,,,,,,,,,,,
Interpolated,13.536272545090185,-10.587581411959764,,,,,,,,,,,,,,
Interpolated,13.558116232464933,-10.599631077229716,,,,,,,,,,,,,,
Interpolated,13.579959919839682,-10.611623886125965,,,,,,,,,,,,,,
Interpolated,13.601803607214432,-10.623560203960341,,,,,,,,,,,,,,
Interpolated,13.623647294589182,-10.63544039604467,,,,,,,,,,,,,,
Interpolated,13.645490981963931,-10.647264827690787,,,,,,,,,,,,,,
Interpolated,13.66733466933868,-10.659033864210514,,,,,,,,,,,,,,
Interpolated,13.68917835671343,-10.670747870915688,,,,,,,,,,,,,,
Interpolated,13.71102204408818,-10.682407213118136,,,,,,,,,,,,,,
Interpolated,13.73286573146293,-10.694012256129685,,,,,,,,,,,,,,
Interpolated,13.75470941883768,-10.705563365262167,,,,,,,,,,,,,,
Interpolated,13.776553106212429,-10.717060905827415,,,,,,,,,,,,,,
Interpolated,13.798396793587179,-10.72850524313725,,,,,,,,,,,,,,
Interpolated,13.820240480961928,-10.739896742503506,,,,,,,,,,,,,,
Interpolated,13.842084168336678,-10.751235769238017,,,,,,,,,,,,,,
Interpolated,13.863927855711427,-10.762522688652608,,,,,,,,,,,,,,
Interpolated,13.885771543086175,-10.773757866059107,,,,,,,,,,,,,,
Interpolated,13.907615230460927,-10.784941666769349,,,,,,,,,,,,,,
Interpolated,13.929458917835674,-10.796074456095155,,,,,,,,,,,,,,
Interpolated,13.951302605210424,-10.807156599348366,,,,,,,,,,,,,,
Interpolated,13.973146292585174,-10.818188461840801,,,,,,,,,,,,,,
Interpolated,13.994989979959923,-10.829170408884295,,,,,,,,,,,,,,
Interpolated,14.016833667334673,-10.840102754904006,,,,,,,,,,,,,,
Interpolated,14.038677354709423,-10.850985400654439,,,,,,,,,,,,,,
Interpolated,14.060521042084172,-10.861818045679707,,,,,,,,,,,,,,
Interpolated,14.082364729458922,-10.87260038818243,,,,,,,,,,,,,,
Interpolated,14.104208416833671,-10.883332126365229,,,,,,,,,,,,,,
Interpolated,14.126052104208421,-10.894012958430732,,,,,,,,,,,,,,
Interpolated,14.14789579158317,-10.90464258258156,,,,,,,,,,,,,,
Interpolated,14.16973947895792,-10.91522069702034,,,,,,,,,,,,,,
Interpolated,14.19158316633267,-10.92574699994969,,,,,,,,,,,,,,
Interpolated,14.21342685370742,-10.93622118957223,,,,,,,,,,,,,,
Interpolated,14.23527054108217,-10.946642964090591,,,,,,,,,,,,,,
Interpolated,14.257114228456917,-10.957012021707396,,,,,,,,,,,,,,
Interpolated,14.278957915831668,-10.967328060625261,,,,,,,,,,,,,,
Interpolated,14.300801603206416,-10.977590779046814,,,,,,,,,,,,,,
Interpolated,14.322645290581168,-10.98779987517468,,,,,,,,,,,,,,
Interpolated,14.344488977955915,-10.997955047211477,,,,,,,,,,,,,,
Interpolated,14.366332665330665,-11.00805599335983,,,,,,,,,,,,,,
Interpolated,14.388176352705415,-11.018102411822365,,,,,,,,,,,,,,
Interpolated,14.410020040080164,-11.028094000801701,,,,,,,,,,,,,,
Interpolated,14.431863727454914,-11.038030458500465,,,,,,,,,,,,,,
Interpolated,14.453707414829664,-11.047911483121279,,,,,,,,,,,,,,
Interpolated,14.475551102204413,-11.057736772866765,,,,,,,,,,,,,,
Interpolated,14.497394789579163,-11.067506025939547,,,,,,,,,,,,,,
Interpolated,14.519238476953912,-11.077218948152415,,,,,,,,,,,,,,
Interpolated,14.541082164328662,-11.086875288981584,,,,,,,,,,,,,,
Interpolated,14.562925851703412,-11.096474813446925,,,,,,,,,,,,,,
Interpolated,14.584769539078161,-11.106017286587198,,,,,,,,,,,,,,
Interpolated,14.606613226452911,-11.115502473441177,,,,,,,,,,,,,,
Interpolated,14.628456913827659,-11.124930139047624,,,,,,,,,,,,,,
Interpolated,14.65030060120241,-11.134300048445311,,,,,,,,,,,,,,
Interpolated,14.672144288577158,-11.143611966672998,,,,,,,,,,,,,,
Interpolated,14.69398797595191,-11.152865658769462,,,,,,,,,,,,,,
Interpolated,14.715831663326657,-11.162060889773459,,,,,,,,,,,,,,
Interpolated,14.737675350701409,-11.171197424723765,,,,,,,,,,,,,,
Interpolated,14.759519038076157,-11.18027502865914,,,,,,,,,,,,,,
Interpolated,14.781362725450908,-11.189293466618352,,,,,,,,,,,,,,
Interpolated,14.803206412825656,-11.198252503640173,,,,,,,,,,,,,,
Interpolated,14.825050100200405,-11.207151904763364,,,,,,,,,,,,,,
Interpolated,14.846893787575155,-11.215991435026694,,,,,,,,,,,,,,
Interpolated,14.868737474949905,-11.224770859468935,,,,,,,,,,,,,,
Interpolated,14.890581162324654,-11.233489943128847,,,,,,,,,,,,,,
Interpolated,14.912424849699404,-11.2421484510452,,,,,,,,,,,,,,
Interpolated,14.934268537074153,-11.250746148256757,,,,,,,,,,,,,,
Interpolated,14.956112224448903,-11.25928279980229,,,,,,,,,,,,,,
Interpolated,14.977955911823653,-11.267758170720565,,,,,,,,,,,,,,
Interpolated,14.9997995991984,-11.276172026050345,,,,,,,,,,,,,,
Interpolated,15.021643286573152,-11.284524169341866,,,,,,,,,,,,,,
Interpolated,15.0434869739479,-11.292814562490117,,,,,,,,,,,,,,
Interpolated,15.065330661322651,-11.301043208080811,,,,,,,,,,,,,,
Interpolated,15.087174348697399,-11.309210108699707,,,,,,,,,,,,,,
Interpolated,15.10901803607215,-11.317315266932548,,,,,,,,,,,,,,
Interpolated,15.130861723446898,-11.325358685365089,,,,,,,,,,,,,,
Interpolated,15.15270541082165,-11.333340366583084,,,,,,,,,,,,,,
Interpolated,15.174549098196398,-11.341260313172278,,,,,,,,,,,,,,
Interpolated,15.196392785571147,-11.349118527718424,,,,,,,,,,,,,,
Interpolated,15.218236472945897,-11.356915012807278,,,,,,,,,,,,,,
Interpolated,15.240080160320646,-11.364649771024585,,,,,,,,,,,,,,
Interpolated,15.261923847695396,-11.3723228049561,,,,,,,,,,,,,,
Interpolated,15.283767535070146,-11.37993411718757,,,,,,,,,,,,,,
Interpolated,15.305611222444895,-11.387483710304751,,,,,,,,,,,,,,
Interpolated,15.327454909819645,-11.394971586893389,,,,,,,,,,,,,,
Interpolated,15.349298597194394,-11.402397749539238,,,,,,,,,,,,,,
Interpolated,15.371142284569144,-11.40976220082805,,,,,,,,,,,,,,
Interpolated,15.392985971943894,-11.41706494334557,,,,,,,,,,,,,,
Interpolated,15.414829659318642,-11.424305979677559,,,,,,,,,,,,,,
Interpolated,15.436673346693393,-11.431485312409759,,,,,,,,,,,,,,
Interpolated,15.45851703406814,-11.438602944127924,,,,,,,,,,,,,,
Interpolated,15.480360721442892,-11.445658877417808,,,,,,,,,,,,,,
Interpolated,15.50220440881764,-11.45265311489739,,,,,,,,,,,,,,
Interpolated,15.524048096192391,-11.459585700899883,,,,,,,,,,,,,,
Interpolated,15.54589178356714,-11.466456803377344,,,,,,,,,,,,,,
Interpolated,15.56773547094189,-11.473266613073145,,,,,,,,,,,,,,
Interpolated,15.589579158316639,-11.480015320730647,,,,,,,,,,,,,,
Interpolated,15.611422845691388,-11.486703117093219,,,,,,,,,,,,,,
Interpolated,15.633266533066138,-11.493330192904233,,,,,,,,,,,,,,
Interpolated,15.655110220440887,-11.499896738907053,,,,,,,,,,,,,,
Interpolated,15.676953907815637,-11.506402945845043,,,,,,,,,,,,,,
Interpolated,15.698797595190387,-11.512849004461575,,,,,,,,,,,,,,
Interpolated,15.720641282565136,-11.519235105500016,,,,,,,,,,,,,,
Interpolated,15.742484969939886,-11.52556143970373,,,,,,,,,,,,,,
Interpolated,15.764328657314636,-11.531828197816086,,,,,,,,,,,,,,
Interpolated,15.786172344689385,-11.538035570580451,,,,,,,,,,,,,,
Interpolated,15.808016032064135,-11.544183748740195,,,,,,,,,,,,,,
Interpolated,15.829859719438883,-11.550272923038682,,,,,,,,,,,,,,
Interpolated,15.851703406813634,-11.55630328421928,,,,,,,,,,,,,,
Interpolated,15.873547094188382,-11.562275023025359,,,,,,,,,,,,,,
Interpolated,15.895390781563133,-11.568188330200284,,,,,,,,,,,,,,
Interpolated,15.917234468937881,-11.57404339648742,,,,,,,,,,,,,,
Interpolated,15.939078156312632,-11.579840412630137,,,,,,,,,,,,,,
Interpolated,15.96092184368738,-11.585579569371802,,,,,,,,,,,,,,
Interpolated,15.982765531062132,-11.591261057455784,,,,,,,,,,,,,,
Interpolated,16.00460921843688,-11.596885067787404,,,,,,,,,,,,,,
Interpolated,16.02645290581163,-11.602451821239184,,,,,,,,,,,,,,
Interpolated,16.04829659318638,-11.607961603517206,,,,,,,,,,,,,,
Interpolated,16.070140280561127,-11.61341470879412,,,,,,,,,,,,,,
Interpolated,16.091983967935878,-11.618811431242591,,,,,,,,,,,,,,
Interpolated,16.11382765531063,-11.624152065035277,,,,,,,,,,,,,,
Interpolated,16.135671342685377,-11.629436904344832,,,,,,,,,,,,,,
Interpolated,16.157515030060125,-11.63466624334392,,,,,,,,,,,,,,
Interpolated,16.179358717434877,-11.639840376205196,,,,,,,,,,,,,,
Interpolated,16.201202404809624,-11.644959597101323,,,,,,,,,,,,,,
Interpolated,16.223046092184376,-11.650024200204955,,,,,,,,,,,,,,
Interpolated,16.244889779559124,-11.655034479688752,,,,,,,,,,,,,,
Interpolated,16.266733466933875,-11.65999072972537,,,,,,,,,,,,,,
Interpolated,16.288577154308623,-11.664893244487475,,,,,,,,,,,,,,
Interpolated,16.310420841683374,-11.66974231840168,,,,,,,,,,,,,,
Interpolated,16.332264529058122,-11.674538252416378,,,,,,,,,,,,,,
Interpolated,16.354108216432873,-11.679281354403924,,,,,,,,,,,,,,
Interpolated,16.37595190380762,-11.683971932571149,,,,,,,,,,,,,,
Interpolated,16.397795591182373,-11.688610295124901,,,,,,,,,,,,,,
Interpolated,16.41963927855712,-11.693196750272017,,,,,,,,,,,,,,
Interpolated,16.44148296593187,-11.697731606219339,,,,,,,,,,,,,,
Interpolated,16.46332665330662,-11.702215171173702,,,,,,,,,,,,,,
Interpolated,16.48517034068137,-11.70664775334195,,,,,,,,,,,,,,
Interpolated,16.50701402805612,-11.711029660930919,,,,,,,,,,,,,,
Interpolated,16.528857715430867,-11.715361202147447,,,,,,,,,,,,,,
Interpolated,16.55070140280562,-11.719642685198384,,,,,,,,,,,,,,
Interpolated,16.57254509018037,-11.723874418290563,,,,,,,,,,,,,,
Interpolated,16.594388777555118,-11.728056709630817,,,,,,,,,,,,,,
Interpolated,16.616232464929865,-11.732189868355976,,,,,,,,,,,,,,
Interpolated,16.638076152304617,-11.736274211885664,,,,,,,,,,,,,,
Interpolated,16.659919839679365,-11.740310061985507,,,,,,,,,,,,,,
Interpolated,16.681763527054116,-11.744297740459562,,,,,,,,,,,,,,
Interpolated,16.703607214428864,-11.748237569111874,,,,,,,,,,,,,,
Interpolated,16.725450901803615,-11.752129869746495,,,,,,,,,,,,,,
