Type,Volume,Energy,Model,v0,e0,Bulk_Modulus_GPa,Pressure
Interpolated,11.046092184368739,-7.393546294237635,,,,,
Interpolated,11.067935871743488,-7.431564688467644,,,,,
Interpolated,11.089779559118238,-7.469313711824432,,,,,
Interpolated,11.111623246492986,-7.506795528467157,,,,,
Interpolated,11.133466933867735,-7.544012302554988,,,,,
Interpolated,11.155310621242485,-7.580966198247088,,,,,
Interpolated,11.177154308617235,-7.617659379702622,,,,,
Interpolated,11.198997995991984,-7.65409401108075,,,,,
Interpolated,11.220841683366734,-7.6902722565406405,,,,,
Interpolated,11.242685370741484,-7.726196280241453,,,,,
Interpolated,11.264529058116233,-7.7618682463423525,,,,,
Interpolated,11.286372745490983,-7.7972903190025065,,,,,
Interpolated,11.308216432865732,-7.832464662381072,,,,,
Interpolated,11.330060120240482,-7.867393440637218,,,,,
Interpolated,11.351903807615232,-7.902078817930111,,,,,
Interpolated,11.373747494989981,-7.936522958418903,,,,,
Interpolated,11.395591182364731,-7.970728026262771,,,,,
Interpolated,11.41743486973948,-8.004696185620872,,,,,
Interpolated,11.43927855711423,-8.038429600652371,,,,,
Interpolated,11.46112224448898,-8.071930435516432,,,,,
Interpolated,11.48296593186373,-8.105200854372221,,,,,
Interpolated,11.504809619238479,-8.138243018889433,,,,,
Interpolated,11.526653306613227,-8.171058677026014,,,,,
Interpolated,11.548496993987976,-8.203648704259326,,,,,
Interpolated,11.570340681362726,-8.236013865473328,,,,,
Interpolated,11.592184368737476,-8.268154925551991,,,,,
Interpolated,11.614028056112225,-8.300072649379278,,,,,
Interpolated,11.635871743486975,-8.33176780183915,,,,,
Interpolated,11.657715430861725,-8.36324114781558,,,,,
Interpolated,11.679559118236474,-8.39449345219253,,,,,
Interpolated,11.701402805611224,-8.425525479853963,,,,,
Interpolated,11.723246492985973,-8.456337995683846,,,,,
Interpolated,11.745090180360723,-8.486931764566146,,,,,
Interpolated,11.766933867735473,-8.517307551384823,,,,,
Interpolated,11.788777555110222,-8.54746612102385,,,,,
Interpolated,11.810621242484972,-8.57740823836719,,,,,
Interpolated,11.832464929859722,-8.607134668298801,,,,,
Interpolated,11.854308617234471,-8.636646175702658,,,,,
Interpolated,11.87615230460922,-8.66594352546272,,,,,
Interpolated,11.897995991983969,-8.695027482462956,,,,,
Interpolated,11.91983967935872,-8.723898811587333,,,,,
Interpolated,11.941683366733468,-8.75255827771981,,,,,
Interpolated,11.963527054108217,-8.781006645744357,,,,,
Interpolated,11.985370741482967,-8.80924468054494,,,,,
Interpolated,12.007214428857717,-8.837273150558575,,,,,
Interpolated,12.029058116232466,-8.865093042175967,,,,,
Interpolated,12.050901803607216,-8.89270568238792,,,,,
Interpolated,12.072745490981966,-8.920112427810556,,,,,
Interpolated,12.094589178356715,-8.947314635059996,,,,,
Interpolated,12.116432865731465,-8.974313660752363,,,,,
Interpolated,12.138276553106214,-9.00111086150378,,,,,
Interpolated,12.160120240480964,-9.027707593930366,,,,,
Interpolated,12.181963927855714,-9.054105214648246,,,,,
Interpolated,12.203807615230463,-9.080305080273542,,,,,
Interpolated,12.225651302605213,-9.106308547422369,,,,,
Interpolated,12.247494989979963,-9.132116972710861,,,,,
Interpolated,12.269338677354712,-9.157731712755131,,,,,
Interpolated,12.291182364729462,-9.183154124171306,,,,,
Interpolated,12.31302605210421,-9.208385563575504,,,,,
Interpolated,12.33486973947896,-9.23342738758385,,,,,
Interpolated,12.356713426853709,-9.258280952812465,,,,,
Interpolated,12.378557114228459,-9.28294761587747,,,,,
Interpolated,12.400400801603208,-9.30742873339499,,,,,
Interpolated,12.422244488977958,-9.331725661981146,,,,,
Interpolated,12.444088176352707,-9.355839758252056,,,,,
Interpolated,12.465931863727457,-9.379772378823848,,,,,
Interpolated,12.487775551102207,-9.40352488031264,,,,,
Interpolated,12.509619238476956,-9.427098611748349,,,,,
Interpolated,12.531462925851706,-9.45049468704519,,,,,
Interpolated,12.553306613226455,-9.4737139453838,,,,,
Interpolated,12.575150300601205,-9.496757210374742,,,,,
Interpolated,12.596993987975955,-9.519625305628592,,,,,
Interpolated,12.618837675350704,-9.542319054755904,,,,,
Interpolated,12.640681362725454,-9.564839281367247,,,,,
Interpolated,12.662525050100204,-9.587186809073193,,,,,
Interpolated,12.684368737474951,-9.609362461484299,,,,,
Interpolated,12.706212424849703,-9.63136706221114,,,,,
Interpolated,12.72805611222445,-9.653201434864275,,,,,
Interpolated,12.7498997995992,-9.674866403054276,,,,,
Interpolated,12.77174348697395,-9.696362790391705,,,,,
Interpolated,12.7935871743487,-9.717691420487128,,,,,
Interpolated,12.81543086172345,-9.738853116951114,,,,,
Interpolated,12.837274549098199,-9.759848703394228,,,,,
Interpolated,12.859118236472948,-9.780679003427034,,,,,
Interpolated,12.880961923847698,-9.8013448406601,,,,,
Interpolated,12.902805611222448,-9.821847038703993,,,,,
Interpolated,12.924649298597197,-9.842186421169275,,,,,
Interpolated,12.946492985971947,-9.862363811666517,,,,,
Interpolated,12.968336673346696,-9.882380033806282,,,,,
Interpolated,12.990180360721446,-9.902235911199138,,,,,
Interpolated,13.012024048096196,-9.921932276333514,,,,,
Interpolated,13.033867735470945,-9.941470124574176,,,,,
Interpolated,13.055711422845693,-9.96085059405988,,,,,
Interpolated,13.077555110220445,-9.980074827764916,,,,,
Interpolated,13.099398797595192,-9.99914396866356,,,,,
Interpolated,13.121242484969944,-10.0180591597301,,,,,
Interpolated,13.143086172344692,-10.036821543938817,,,,,
Interpolated,13.164929859719441,-10.055432264263994,,,,,
Interpolated,13.186773547094191,-10.073892463679913,,,,,
Interpolated,13.20861723446894,-10.092203285160858,,,,,
Interpolated,13.23046092184369,-10.110365871681108,,,,,
Interpolated,13.25230460921844,-10.12838136621495,,,,,
Interpolated,13.27414829659319,-10.146250911736667,,,,,
Interpolated,13.295991983967939,-10.163975651220536,,,,,
Interpolated,13.317835671342689,-10.181556727640846,,,,,
Interpolated,13.339679358717438,-10.198995283971877,,,,,
Interpolated,13.361523046092188,-10.216292463187912,,,,,
Interpolated,13.383366733466938,-10.233449408263235,,,,,
Interpolated,13.405210420841687,-10.250467262172124,,,,,
Interpolated,13.427054108216437,-10.267347167888866,,,,,
Interpolated,13.448897795591186,-10.284090268387743,,,,,
Interpolated,13.470741482965934,-10.300697706643037,,,,,
Interpolated,13.492585170340686,-10.317170625629032,,,,,
Interpolated,13.514428857715433,-10.333510153667573,,,,,
Interpolated,13.536272545090185,-10.349717244908998,,,,,
Interpolated,13.558116232464933,-10.365792739285709,,,,,
Interpolated,13.579959919839682,-10.381737474741666,,,,,
Interpolated,13.601803607214432,-10.397552289220819,,,,,
Interpolated,13.623647294589182,-10.41323802066712,,,,,
Interpolated,13.645490981963931,-10.42879550702452,,,,,
Interpolated,13.66733466933868,-10.44422558623697,,,,,
Interpolated,13.68917835671343,-10.459529096248422,,,,,
Interpolated,13.71102204408818,-10.474706875002832,,,,,
Interpolated,13.73286573146293,-10.489759760444148,,,,,
Interpolated,13.75470941883768,-10.504688590516322,,,,,
Interpolated,13.776553106212429,-10.519494203163303,,,,,
Interpolated,13.798396793587179,-10.534177436329047,,,,,
Interpolated,13.820240480961928,-10.548739127957504,,,,,
Interpolated,13.842084168336678,-10.56318011599263,,,,,
Interpolated,13.863927855711427,-10.57750123837837,,,,,
Interpolated,13.885771543086175,-10.591703333058678,,,,,
Interpolated,13.907615230460927,-10.60578723797751,,,,,
Interpolated,13.929458917835674,-10.619753791078809,,,,,
Interpolated,13.951302605210424,-10.633603830306537,,,,,
Interpolated,13.973146292585174,-10.647338193604641,,,,,
Interpolated,13.994989979959923,-10.66095771891707,,,,,
Interpolated,14.016833667334673,-10.674463227480976,,,,,
Interpolated,14.038677354709423,-10.687855404719652,,,,,
Interpolated,14.060521042084172,-10.701134869996206,,,,,
Interpolated,14.082364729458922,-10.714302242233323,,,,,
Interpolated,14.104208416833671,-10.727358140353688,,,,,
Interpolated,14.126052104208421,-10.740303183279979,,,,,
Interpolated,14.14789579158317,-10.75313798993488,,,,,
Interpolated,14.16973947895792,-10.765863179241078,,,,,
Interpolated,14.19158316633267,-10.778479370121248,,,,,
Interpolated,14.21342685370742,-10.790987181498076,,,,,
Interpolated,14.23527054108217,-10.803387232294249,,,,,
Interpolated,14.257114228456917,-10.81568014143244,,,,,
Interpolated,14.278957915831668,-10.827866527835342,,,,,
Interpolated,14.300801603206416,-10.839947010425627,,,,,
Interpolated,14.322645290581168,-10.851922208125986,,,,,
Interpolated,14.344488977955915,-10.863792739859097,,,,,
Interpolated,14.366332665330665,-10.875559224547642,,,,,
Interpolated,14.388176352705415,-10.88722228111431,,,,,
Interpolated,14.410020040080164,-10.898782528481773,,,,,
Interpolated,14.431863727454914,-10.910240585572723,,,,,
Interpolated,14.453707414829664,-10.921597071309836,,,,,
Interpolated,14.475551102204413,-10.9328526046158,,,,,
Interpolated,14.497394789579163,-10.944007804413294,,,,,
Interpolated,14.519238476953912,-10.9550632889491,,,,,
Interpolated,14.541082164328662,-10.966019672592015,,,,,
Interpolated,14.562925851703412,-10.976877568330321,,,,,
Interpolated,14.584769539078161,-10.987637589150618,,,,,
Interpolated,14.606613226452911,-10.998300348039503,,,,,
Interpolated,14.628456913827659,-11.008866457983586,,,,,
Interpolated,14.65030060120241,-11.019336531969468,,,,,
Interpolated,14.672144288577158,-11.029711182983744,,,,,
Interpolated,14.69398797595191,-11.039991024013023,,,,,
Interpolated,14.715831663326657,-11.0501766680439,,,,,
Interpolated,14.737675350701409,-11.06026872806298,,,,,
Interpolated,14.759519038076157,-11.070267817056864,,,,,
Interpolated,14.781362725450908,-11.080174548012154,,,,,
Interpolated,14.803206412825656,-11.089989533915455,,,,,
Interpolated,14.825050100200405,-11.099713387753363,,,,,
Interpolated,14.846893787575155,-11.10934672251248,,,,,
Interpolated,14.868737474949905,-11.118890151179414,,,,,
Interpolated,14.890581162324654,-11.12834428674076,,,,,
Interpolated,14.912424849699404,-11.137709742183123,,,,,
Interpolated,14.934268537074153,-11.146987130493102,,,,,
Interpolated,14.956112224448903,-11.156177064657301,,,,,
Interpolated,14.977955911823653,-11.165280157662325,,,,,
Interpolated,14.9997995991984,-11.174297022494766,,,,,
Interpolated,15.021643286573152,-11.183228274216098,,,,,
Interpolated,15.0434869739479,-11.192074536418868,,,,,
Interpolated,15.065330661322651,-11.200836434887895,,,,,
Interpolated,15.087174348697399,-11.209514595408002,,,,,
Interpolated,15.10901803607215,-11.218109643764015,,,,,
Interpolated,15.130861723446898,-11.226622205740753,,,,,
Interpolated,15.15270541082165,-11.23505290712305,,,,,
Interpolated,15.174549098196398,-11.243402373695718,,,,,
Interpolated,15.196392785571147,-11.251671231243588,,,,,
Interpolated,15.218236472945897,-11.259860105551482,,,,,
Interpolated,15.240080160320646,-11.267969622404227,,,,,
Interpolated,15.261923847695396,-11.276000407586643,,,,,
Interpolated,15.283767535070146,-11.283953086883555,,,,,
Interpolated,15.305611222444895,-11.291828286079786,,,,,
Interpolated,15.327454909819645,-11.299626630960162,,,,,
Interpolated,15.349298597194394,-11.307348747309506,,,,,
Interpolated,15.371142284569144,-11.31499526091264,,,,,
Interpolated,15.392985971943894,-11.32256679755439,,,,,
Interpolated,15.414829659318642,-11.330063983019581,,,,,
Interpolated,15.436673346693393,-11.337487443093034,,,,,
Interpolated,15.45851703406814,-11.344837803559573,,,,,
Interpolated,15.480360721442892,-11.352115690204025,,,,,
Interpolated,15.50220440881764,-11.359321728792914,,,,,
Interpolated,15.524048096192391,-11.36645652141392,,,,,
Interpolated,15.54589178356714,-11.373520599984815,,,,,
Interpolated,15.56773547094189,-11.380514483486342,,,,,
Interpolated,15.589579158316639,-11.387438690899229,,,,,
Interpolated,15.611422845691388,-11.394293741204205,,,,,
Interpolated,15.633266533066138,-11.401080153382011,,,,,
Interpolated,15.655110220440887,-11.407798446413373,,,,,
Interpolated,15.676953907815637,-11.41444913927902,,,,,
Interpolated,15.698797595190387,-11.421032750959688,,,,,
Interpolated,15.720641282565136,-11.427549800436111,,,,,
Interpolated,15.742484969939886,-11.434000806689017,,,,,
Interpolated,15.764328657314636,-11.440386288699143,,,,,
Interpolated,15.786172344689385,-11.44670676544721,,,,,
Interpolated,15.808016032064135,-11.452962755913964,,,,,
Interpolated,15.829859719438883,-11.459154779080128,,,,,
Interpolated,15.851703406813634,-11.46528335392644,,,,,
Interpolated,15.873547094188382,-11.471348999433628,,,,,
Interpolated,15.895390781563133,-11.477352234582423,,,,,
Interpolated,15.917234468937881,-11.48329357835356,,,,,
Interpolated,15.939078156312632,-11.489173549727772,,,,,
Interpolated,15.96092184368738,-11.494992667685786,,,,,
Interpolated,15.982765531062132,-11.50075145120834,,,,,
Interpolated,16.00460921843688,-11.50645041908713,,,,,
Interpolated,16.02645290581163,-11.51209005513665,,,,,
Interpolated,16.04829659318638,-11.517670767498775,,,,,
Interpolated,16.070140280561127,-11.523192954433322,,,,,
Interpolated,16.091983967935878,-11.52865701420012,,,,,
Interpolated,16.11382765531063,-11.53406334505899,,,,,
Interpolated,16.135671342685377,-11.539412345269744,,,,,
Interpolated,16.157515030060125,-11.544704413092218,,,,,
Interpolated,16.179358717434877,-11.549939946786226,,,,,
Interpolated,16.201202404809624,-11.555119344611594,,,,,
Interpolated,16.223046092184376,-11.560243004828141,,,,,
Interpolated,16.244889779559124,-11.565311325695687,,,,,
Interpolated,16.266733466933875,-11.57032470547406,,,,,
Interpolated,16.288577154308623,-11.57528354242308,,,,,
Interpolated,16.310420841683374,-11.58018823383217,,,,,
Interpolated,16.332264529058122,-11.585039152070792,,,,,
Interpolated,16.354108216432873,-11.589836643051669,,,,,
Interpolated,16.37595190380762,-11.594581051409408,,,,,
Interpolated,16.397795591182373,-11.599272721778643,,,,,
Interpolated,16.41963927855712,-11.60391199879399,,,,,
Interpolated,16.44148296593187,-11.608499227090078,,,,,
Interpolated,16.46332665330662,-11.61303475130152,,,,,
Interpolated,16.48517034068137,-11.617518916062947,,,,,
Interpolated,16.50701402805612,-11.621952066008973,,,,,
Interpolated,16.528857715430867,-11.626334545774222,,,,,
Interpolated,16.55070140280562,-11.630666699993325,,,,,
Interpolated,16.57254509018037,-11.634948873300898,,,,,
Interpolated,16.594388777555118,-11.639181410331556,,,,,
Interpolated,16.616232464929865,-11.643364653238399,,,,,
Interpolated,16.638076152304617,-11.647498922072966,,,,,
Interpolated,16.659919839679365,-11.651584525290028,,,,,
Interpolated,16.681763527054116,-11.655621771241865,,,,,
Interpolated,16.703607214428864,-11.659610968280745,,,,,
Interpolated,16.725450901803615,-11.663552424758949,,,,,
Interpolated,16.747294589178363,-11.667446449028747,,,,,
Interpolated,16.769138276553115,-11.671293349442415,,,,,
Interpolated,16.790981963927862,-11.675093434352226,,,,,
Interpolated,16.81282565130261,-11.678847012110456,,,,,
Interpolated,16.83466933867736,-11.68255439106938,,,,,
Interpolated,16.856513026052113,-11.686215879581264,,,,,
Interpolated,16.87835671342686,-11.689831785998393,,,,,
Interpolated,16.90020040080161,-11.693402418673033,,,,,
Interpolated,16.92204408817636,-11.69692808065322,,,,,
Interpolated,16.94388777555111,-11.700409054345995,,,,,
Interpolated,16.96573146292586,-11.70384561713825,,,,,
Interpolated,16.987575150300607,-11.707238046416863,,,,,
Interpolated,17.00941883767536,-11.710586619568726,,,,,
Interpolated,17.031262525050106,-11.713891613980717,,,,,
Interpolated,17.053106212424858,-11.717153307039728,,,,,
Interpolated,17.074949899799606,-11.720371976132647,,,,,
Interpolated,17.096793587174357,-11.723547898646354,,,,,
Interpolated,17.118637274549105,-11.72668135196774,,,,,
Interpolated,17.140480961923856,-11.729772613483691,,,,,
Interpolated,17.162324649298604,-11.732821960581088,,,,,
Interpolated,17.184168336673356,-11.73582967064682,,,,,
Interpolated,17.206012024048103,-11.738796020971842,,,,,
Interpolated,17.227855711422855,-11.741721279688635,,,,,
Interpolated,17.249699398797603,-11.744605698327877,,,,,
Interpolated,17.27154308617235,-11.74744952666846,,,,,
Interpolated,17.293386773547102,-11.75025301448925,,,,,
Interpolated,17.315230460921853,-11.753016411569138,,,,,
Interpolated,17.3370741482966,-11.755739967687004,,,,,
Interpolated,17.35891783567135,-11.75842393262172,,,,,
Interpolated,17.3807615230461,-11.761068556152178,,,,,
Interpolated,17.402605210420848,-11.763674088057249,,,,,
Interpolated,17.4244488977956,-11.76624077811582,,,,,
Interpolated,17.446292585170347,-11.768768876106764,,,,,
Interpolated,17.4681362725451,-11.771258631808966,,,,,
Interpolated,17.489979959919847,-11.773710295001305,,,,,
Interpolated,17.511823647294598,-11.77612411493804,,,,,
Interpolated,17.533667334669346,-11.778500330859769,,,,,
Interpolated,17.555511022044097,-11.780839173016338,,,,,
Interpolated,17.577354709418845,-11.783140871338272,,,,,
Interpolated,17.599198396793597,-11.785405655756117,,,,,
Interpolated,17.621042084168344,-11.787633756200407,,,,,
Interpolated,17.642885771543092,-11.789825402601675,,,,,
Interpolated,17.664729458917844,-11.791980824890462,,,,,
Interpolated,17.686573146292595,-11.794100252997303,,,,,
Interpolated,17.708416833667343,-11.796183916852733,,,,,
Interpolated,17.73026052104209,-11.79823204638729,,,,,
Interpolated,17.752104208416842,-11.80024487153151,,,,,
Interpolated,17.773947895791594,-11.802222622215925,,,,,
Interpolated,17.79579158316634,-11.804165528371076,,,,,
Interpolated,17.81763527054109,-11.806073817882206,,,,,
Interpolated,17.83947895791584,-11.807947703869763,,,,,
Interpolated,17.86132264529059,-11.809787392971552,,,,,
Interpolated,17.88316633266534,-11.811593091797576,,,,,
Interpolated,17.905010020040088,-11.813365006957845,,,,,
Interpolated,17.92685370741484,-11.815103345062361,,,,,
Interpolated,17.948697394789587,-11.816808312721141,,,,,
Interpolated,17.97054108216434,-11.818480116544176,,,,,
Interpolated,17.992384769539086,-11.820118963141487,,,,,
Interpolated,18.014228456913834,-11.821725059123073,,,,,
Interpolated,18.036072144288585,-11.823298611098943,,,,,
Interpolated,18.057915831663337,-11.824839825679101,,,,,
Interpolated,18.079759519038085,-11.826348909473555,,,,,
Interpolated,18.101603206412832,-11.827826069090746,,,,,
Interpolated,18.123446893787584,-11.829271506235942,,,,,
Interpolated,18.145290581162335,-11.830685406859363,,,,,
Interpolated,18.167134268537083,-11.832067953753022,,,,,
Interpolated,18.18897795591183,-11.833419329708944,,,,,
Interpolated,18.210821643286582,-11.834739717519144,,,,,
Interpolated,18.23266533066133,-11.836029299975646,,,,,
Interpolated,18.25450901803608,-11.837288259870467,,,,,
Interpolated,18.27635270541083,-11.83851677999563,,,,,
Interpolated,18.29819639278558,-11.839715043143155,,,,,
Interpolated,18.32004008016033,-11.840883232105055,,,,,
Interpolated,18.34188376753508,-11.84202152967336,,,,,
Interpolated,18.363727454909828,-11.843130118640083,,,,,
Interpolated,18.38557114228458,-11.844209181797249,,,,,
Interpolated,18.407414829659327,-11.845258901860412,,,,,
Interpolated,18.42925851703408,-11.846279457153068,,,,,
Interpolated,18.451102204408826,-11.847271019301234,,,,,
Interpolated,18.472945891783574,-11.848233759367504,,,,,
Interpolated,18.494789579158326,-11.849167848414456,,,,,
Interpolated,18.516633266533077,-11.850073457504672,,,,,
Interpolated,18.538476953907825,-11.850950757700742,,,,,
Interpolated,18.560320641282573,-11.851799920065249,,,,,
Interpolated,18.582164328657324,-11.852621115660776,,,,,
Interpolated,18.604008016032076,-11.853414515549906,,,,,
Interpolated,18.625851703406823,-11.854180290795231,,,,,
Interpolated,18.64769539078157,-11.854918612459327,,,,,
Interpolated,18.669539078156323,-11.855629651604785,,,,,
Interpolated,18.69138276553107,-11.856313579294186,,,,,
Interpolated,18.713226452905822,-11.856970565693063,,,,,
Interpolated,18.73507014028057,-11.857600767832732,,,,,
Interpolated,18.756913827655318,-11.858204332779202,,,,,
Interpolated,18.77875751503007,-11.858781407350417,,,,,
Interpolated,18.80060120240482,-11.859332138364303,,,,,
Interpolated,18.822444889779568,-11.859856672638807,,,,,
Interpolated,18.844288577154316,-11.860355156991863,,,,,
Interpolated,18.866132264529067,-11.860827738241404,,,,,
Interpolated,18.88797595190382,-11.86127456320537,,,,,
Interpolated,18.909819639278567,-11.861695778701694,,,,,
Interpolated,18.931663326653315,-11.862091531548316,,,,,
Interpolated,18.953507014028066,-11.862461968563174,,,,,
Interpolated,18.975350701402817,-11.862807236564201,,,,,
Interpolated,18.997194388777565,-11.863127482369334,,,,,
Interpolated,19.019038076152313,-11.86342285377515,,,,,
Interpolated,19.040881763527064,-11.863693504354082,,,,,
Interpolated,19.062725450901816,-11.863939589790089,,,,,
Interpolated,19.084569138276564,-11.864161265770274,,,,,
Interpolated,19.10641282565131,-11.864358687981733,,,,,
Interpolated,19.12825651302606,-11.864532012111562,,,,,
Interpolated,19.15010020040081,-11.864681393846855,,,,,
Interpolated,19.171943887775562,-11.864806988874712,,,,,
Interpolated,19.19378757515031,-11.864908952851064,,,,,
Interpolated,19.215631262525058,-11.864987431899095,,,,,
Interpolated,19.23747494989981,-11.865042549216342,,,,,
Interpolated,19.25931863727456,-11.865074424624195,,,,,
Interpolated,19.28116232464931,-11.865083177944028,,,,,
Interpolated,19.303006012024056,-11.865068929004092,,,,,
Interpolated,19.324849699398808,-11.865031801486468,,,,,
Interpolated,19.34669338677356,-11.864971929339431,,,,,
Interpolated,19.368537074148307,-11.864889448202074,,,,,
Interpolated,19.390380761523055,-11.864784493713497,,,,,
Interpolated,19.412224448897806,-11.864657201512786,,,,,
Interpolated,19.434068136272558,-11.86450770723904,,,,,
Interpolated,19.455911823647305,-11.864336146531357,,,,,
Interpolated,19.477755511022053,-11.864142655028825,,,,,
Interpolated,19.4995991983968,-11.863927368370543,,,,,
Interpolated,19.521442885771553,-11.863690422195607,,,,,
Interpolated,19.543286573146304,-11.863431952143102,,,,,
Interpolated,19.56513026052105,-11.863152093852136,,,,,
Interpolated,19.5869739478958,-11.862850982961794,,,,,
Interpolated,19.60881763527055,-11.862528754980236,,,,,
Interpolated,19.630661322645302,-11.862185540434124,,,,,
Interpolated,19.65250501002005,-11.861821463441158,,,,,
Interpolated,19.674348697394798,-11.861436647696893,,,,,
Interpolated,19.69619238476955,-11.861031216896903,,,,,
Interpolated,19.7180360721443,-11.860605294736752,,,,,
Interpolated,19.73987975951905,-11.860159004912004,,,,,
Interpolated,19.761723446893797,-11.859692471118228,,,,,
Interpolated,19.783567134268548,-11.859205817050988,,,,,
Interpolated,19.8054108216433,-11.858699166405856,,,,,
Interpolated,19.827254509018047,-11.858172642878387,,,,,
Interpolated,19.849098196392795,-11.857626370164157,,,,,
Interpolated,19.870941883767546,-11.857060471958723,,,,,
Interpolated,19.892785571142294,-11.85647507195766,,,,,
Interpolated,19.914629258517046,-11.85587029314793,,,,,
Interpolated,19.936472945891794,-11.855246250369744,,,,,
Interpolated,19.95831663326654,-11.854603053250125,,,,,
Interpolated,19.980160320641293,-11.853940811331109,,,,,
Interpolated,20.002004008016044,-11.85325963415474,,,,,
Interpolated,20.023847695390792,-11.852559631263048,,,,,
Interpolated,20.04569138276554,-11.851840912198076,,,,,
Interpolated,20.06753507014029,-11.851103586501859,,,,,
Interpolated,20.089378757515043,-11.850347763716435,,,,,
Interpolated,20.11122244488979,-11.84957355338384,,,,,
Interpolated,20.13306613226454,-11.848781065046117,,,,,
Interpolated,20.15490981963929,-11.847970408245294,,,,,
Interpolated,20.17675350701404,-11.847141692523417,,,,,
Interpolated,20.19859719438879,-11.846295027422515,,,,,
Interpolated,20.220440881763537,-11.845430521892686,,,,,
Interpolated,20.242284569138288,-11.84454828201179,,,,,
Interpolated,20.26412825651304,-11.843648412987786,,,,,
Interpolated,20.285971943887787,-11.842731020028438,,,,,
Interpolated,20.307815631262535,-11.84179620834151,,,,,
Interpolated,20.329659318637283,-11.840844083134767,,,,,
Interpolated,20.351503006012035,-11.839874749615968,,,,,
Interpolated,20.373346693386786,-11.838888312992886,,,,,
Interpolated,20.395190380761534,-11.837884878473268,,,,,
Interpolated,20.41703406813628,-11.83686455126489,,,,,
Interpolated,20.438877755511033,-11.83582743657552,,,,,
Interpolated,20.460721442885784,-11.834773639612909,,,,,
Interpolated,20.482565130260532,-11.833703265584825,,,,,
Interpolated,20.50440881763528,-11.83261641968165,,,,,
Interpolated,20.52625250501003,-11.831513203492861,,,,,
Interpolated,20.548096192384783,-11.83039371061506,,,,,
Interpolated,20.56993987975953,-11.829258033569714,,,,,
Interpolated,20.59178356713428,-11.82810626487829,,,,,
