Type,Volume,Energy,Periodic Boundary Conditions,a_x,a_y,a_z,b_x,b_y,b_z,c_x,c_y,c_z,Model,v0,e0,Bulk_Modulus_GPa
Interpolated,16.594388777555118,-11.737832624196413,,,,,,,,,,,,,,
Interpolated,16.616232464929865,-11.741996333935202,,,,,,,,,,,,,,
Interpolated,16.638076152304617,-11.746111413188467,,,,,,,,,,,,,,
Interpolated,16.659919839679365,-11.750178182173366,,,,,,,,,,,,,,
Interpolated,16.681763527054116,-11.754196961153244,,,,,,,,,,,,,,
Interpolated,16.703607214428864,-11.758168070391418,,,,,,,,,,,,,,
Interpolated,16.725450901803615,-11.762091830151236,,,,,,,,,,,,,,
Interpolated,16.747294589178363,-11.765968560696026,,,,,,,,,,,,,,
Interpolated,16.769138276553115,-11.769798582289122,,,,,,,,,,,,,,
Interpolated,16.790981963927862,-11.773582215193857,,,,,,,,,,,,,,
Interpolated,16.81282565130261,-11.777319779673562,,,,,,,,,,,,,,
Interpolated,16.83466933867736,-11.781011595991576,,,,,,,,,,,,,,
Interpolated,16.856513026052113,-11.784657984411226,,,,,,,,,,,,,,
Interpolated,16.87835671342686,-11.78825926519585,,,,,,,,,,,,,,
Interpolated,16.90020040080161,-11.791815758608774,,,,,,,,,,,,,,
Interpolated,16.92204408817636,-11.795327779408408,,,,,,,,,,,,,,
Interpolated,16.94388777555111,-11.798795620931175,,,,,,,,,,,,,,
Interpolated,16.96573146292586,-11.802219571303405,,,,,,,,,,,,,,
Interpolated,16.987575150300607,-11.805599918651431,,,,,,,,,,,,,,
Interpolated,17.00941883767536,-11.808936951101579,,,,,,,,,,,,,,
Interpolated,17.031262525050106,-11.812230956780178,,,,,,,,,,,,,,
Interpolated,17.053106212424858,-11.815482223813559,,,,,,,,,,,,,,
Interpolated,17.074949899799606,-11.818691040328053,,,,,,,,,,,,,,
Interpolated,17.096793587174357,-11.821857694449985,,,,,,,,,,,,,,
Interpolated,17.118637274549105,-11.82498247430569,,,,,,,,,,,,,,
Interpolated,17.140480961923856,-11.828065668021495,,,,,,,,,,,,,,
Interpolated,17.162324649298604,-11.831107563723728,,,,,,,,,,,,,,
Interpolated,17.184168336673356,-11.834108449538721,,,,,,,,,,,,,,
Interpolated,17.206012024048103,-11.837068613399373,,,,,,,,,,,,,,
Interpolated,17.227855711422855,-11.839988324772397,,,,,,,,,,,,,,
Interpolated,17.249699398797603,-11.842867819650378,,,,,,,,,,,,,,
Interpolated,17.27154308617235,-11.845707330493743,,,,,,,,,,,,,,
Interpolated,17.293386773547102,-11.84850708976292,,,,,,,,,,,,,,
Interpolated,17.315230460921853,-11.851267329918343,,,,,,,,,,,,,,
Interpolated,17.3370741482966,-11.853988283420433,,,,,,,,,,,,,,
Interpolated,17.35891783567135,-11.856670182729616,,,,,,,,,,,,,,
Interpolated,17.3807615230461,-11.859313260306333,,,,,,,,,,,,,,
Interpolated,17.402605210420848,-11.861917748611004,,,,,,,,,,,,,,
Interpolated,17.4244488977956,-11.864483880104057,,,,,,,,,,,,,,
Interpolated,17.446292585170347,-11.867011887245921,,,,,,,,,,,,,,
Interpolated,17.4681362725451,-11.869502002497025,,,,,,,,,,,,,,
Interpolated,17.489979959919847,-11.871954458317798,,,,,,,,,,,,,,
Interpolated,17.511823647294598,-11.87436948695584,,,,,,,,,,,,,,
Interpolated,17.533667334669346,-11.876747316596418,,,,,,,,,,,,,,
Interpolated,17.555511022044097,-11.879088171777434,,,,,,,,,,,,,,
Interpolated,17.577354709418845,-11.881392276907254,,,,,,,,,,,,,,
Interpolated,17.599198396793597,-11.883659856394251,,,,,,,,,,,,,,
Interpolated,17.621042084168344,-11.885891134646787,,,,,,,,,,,,,,
Interpolated,17.642885771543092,-11.888086336073235,,,,,,,,,,,,,,
Interpolated,17.664729458917844,-11.890245685081958,,,,,,,,,,,,,,
Interpolated,17.686573146292595,-11.892369406081327,,,,,,,,,,,,,,
Interpolated,17.708416833667343,-11.894457723479714,,,,,,,,,,,,,,
Interpolated,17.73026052104209,-11.896510861685476,,,,,,,,,,,,,,
Interpolated,17.752104208416842,-11.89852904510699,,,,,,,,,,,,,,
Interpolated,17.773947895791594,-11.900512498152617,,,,,,,,,,,,,,
Interpolated,17.79579158316634,-11.902461445230731,,,,,,,,,,,,,,
Interpolated,17.81763527054109,-11.904376107801772,,,,,,,,,,,,,,
Interpolated,17.83947895791584,-11.906256686045365,,,,,,,,,,,,,,
Interpolated,17.86132264529059,-11.90810337079756,,,,,,,,,,,,,,
Interpolated,17.88316633266534,-11.909916352854335,,,,,,,,,,,,,,
Interpolated,17.905010020040088,-11.911695823011678,,,,,,,,,,,,,,
Interpolated,17.92685370741484,-11.913441972065572,,,,,,,,,,,,,,
Interpolated,17.948697394789587,-11.915154990811999,,,,,,,,,,,,,,
Interpolated,17.97054108216434,-11.916835070046941,,,,,,,,,,,,,,
Interpolated,17.992384769539086,-11.918482400566386,,,,,,,,,,,,,,
Interpolated,18.014228456913834,-11.920097173166319,,,,,,,,,,,,,,
Interpolated,18.036072144288585,-11.921679578642713,,,,,,,,,,,,,,
Interpolated,18.057915831663337,-11.923229807791559,,,,,,,,,,,,,,
Interpolated,18.079759519038085,-11.924748051408839,,,,,,,,,,,,,,
Interpolated,18.101603206412832,-11.926234500289596,,,,,,,,,,,,,,
Interpolated,18.123446893787584,-11.92768934227962,,,,,,,,,,,,,,
Interpolated,18.145290581162335,-11.929112755748088,,,,,,,,,,,,,,
Interpolated,18.167134268537083,-11.930504917164505,,,,,,,,,,,,,,
Interpolated,18.18897795591183,-11.931866002998397,,,,,,,,,,,,,,
Interpolated,18.210821643286582,-11.933196189719279,,,,,,,,,,,,,,
Interpolated,18.23266533066133,-11.934495653796672,,,,,,,,,,,,,,
Interpolated,18.25450901803608,-11.93576457170009,,,,,,,,,,,,,,
Interpolated,18.27635270541083,-11.937003119899057,,,,,,,,,,,,,,
Interpolated,18.29819639278558,-11.93821147486309,,,,,,,,,,,,,,
Interpolated,18.32004008016033,-11.939389813061702,,,,,,,,,,,,,,
Interpolated,18.34188376753508,-11.94053831096442,,,,,,,,,,,,,,
Interpolated,18.363727454909828,-11.941657145040756,,,,,,,,,,,,,,
Interpolated,18.38557114228458,-11.94274649176023,,,,,,,,,,,,,,
Interpolated,18.407414829659327,-11.943806527465085,,,,,,,,,,,,,,
Interpolated,18.42925851703408,-11.944837421186831,,,,,,,,,,,,,,
Interpolated,18.451102204408826,-11.945839330808779,,,,,,,,,,,,,,
Interpolated,18.472945891783574,-11.946812413276408,,,,,,,,,,,,,,
Interpolated,18.494789579158326,-11.947756825535173,,,,,,,,,,,,,,
Interpolated,18.516633266533077,-11.948672724530546,,,,,,,,,,,,,,
Interpolated,18.538476953907825,-11.949560267207985,,,,,,,,,,,,,,
Interpolated,18.560320641282573,-11.950419610512961,,,,,,,,,,,,,,
Interpolated,18.582164328657324,-11.95125091139094,,,,,,,,,,,,,,
Interpolated,18.604008016032076,-11.952054326787378,,,,,,,,,,,,,,
Interpolated,18.625851703406823,-11.952830013647754,,,,,,,,,,,,,,
Interpolated,18.64769539078157,-11.95357812891752,,,,,,,,,,,,,,
Interpolated,18.669539078156323,-11.954298829542152,,,,,,,,,,,,,,
Interpolated,18.69138276553107,-11.954992272467106,,,,,,,,,,,,,,
Interpolated,18.713226452905822,-11.955658613562491,,,,,,,,,,,,,,
Interpolated,18.73507014028057,-11.956297992953454,,,,,,,,,,,,,,
Interpolated,18.756913827655318,-11.956910538818986,,,,,,,,,,,,,,
Interpolated,18.77875751503007,-11.957496379040716,,,,,,,,,,,,,,
Interpolated,18.80060120240482,-11.95805564150025,,,,,,,,,,,,,,
Interpolated,18.822444889779568,-11.958588454079212,,,,,,,,,,,,,,
Interpolated,18.844288577154316,-11.959094944659215,,,,,,,,,,,,,,
Interpolated,18.866132264529067,-11.959575241121868,,,,,,,,,,,,,,
Interpolated,18.88797595190382,-11.960029471348793,,,,,,,,,,,,,,
Interpolated,18.909819639278567,-11.960457763221603,,,,,,,,,,,,,,
Interpolated,18.931663326653315,-11.960860244621914,,,,,,,,,,,,,,
Interpolated,18.953507014028066,-11.96123704343134,,,,,,,,,,,,,,
Interpolated,18.975350701402817,-11.961588287531502,,,,,,,,,,,,,,
Interpolated,18.997194388777565,-11.96191410480401,,,,,,,,,,,,,,
Interpolated,19.019038076152313,-11.962214625702401,,,,,,,,,,,,,,
Interpolated,19.040881763527064,-11.96248999585953,,,,,,,,,,,,,,
Interpolated,19.062725450901816,-11.962740366457485,,,,,,,,,,,,,,
Interpolated,19.084569138276564,-11.96296588868658,,,,,,,,,,,,,,
Interpolated,19.10641282565131,-11.963166713737145,,,,,,,,,,,,,,
Interpolated,19.12825651302606,-11.963342992799497,,,,,,,,,,,,,,
Interpolated,19.15010020040081,-11.963494877063951,,,,,,,,,,,,,,
Interpolated,19.171943887775562,-11.963622517720836,,,,,,,,,,,,,,
Interpolated,19.19378757515031,-11.963726065957282,,,,,,,,,,,,,,
Interpolated,19.215631262525058,-11.963805671987796,,,,,,,,,,,,,,
Interpolated,19.23747494989981,-11.963861483687737,,,,,,,,,,,,,,
Interpolated,19.25931863727456,-11.963893648587993,,,,,,,,,,,,,,
Interpolated,19.28116232464931,-11.96390231421945,,,,,,,,,,,,,,
Interpolated,19.303006012024056,-11.963887628100377,,,,,,,,,,,,,,
Interpolated,19.324849699398808,-11.963849730672468,,,,,,,,,,,,,,
Interpolated,19.34669338677356,-11.963788743526147,,,,,,,,,,,,,,
Interpolated,19.368537074148307,-11.963704785147073,,,,,,,,,,,,,,
Interpolated,19.390380761523055,-11.963597974020908,,,,,,,,,,,,,,
Interpolated,19.412224448897806,-11.963468428633309,,,,,,,,,,,,,,
Interpolated,19.434068136272558,-11.963316267469938,,,,,,,,,,,,,,
Interpolated,19.455911823647305,-11.963141609016464,,,,,,,,,,,,,,
Interpolated,19.477755511022053,-11.962944571758543,,,,,,,,,,,,,,
Interpolated,19.4995991983968,-11.962725274181835,,,,,,,,,,,,,,
Interpolated,19.521442885771553,-11.962483834772009,,,,,,,,,,,,,,
Interpolated,19.543286573146304,-11.962220372014713,,,,,,,,,,,,,,
Interpolated,19.56513026052105,-11.96193500439562,,,,,,,,,,,,,,
Interpolated,19.5869739478958,-11.961627850400387,,,,,,,,,,,,,,
Interpolated,19.60881763527055,-11.96129902843188,,,,,,,,,,,,,,
Interpolated,19.630661322645302,-11.960948653743149,,,,,,,,,,,,,,
Interpolated,19.65250501002005,-11.960576837534791,,,,,,,,,,,,,,
Interpolated,19.674348697394798,-11.960183690740505,,,,,,,,,,,,,,
Interpolated,19.69619238476955,-11.959769324293989,,,,,,,,,,,,,,
Interpolated,19.7180360721443,-11.95933384912893,,,,,,,,,,,,,,
Interpolated,19.73987975951905,-11.958877376179021,,,,,,,,,,,,,,
Interpolated,19.761723446893797,-11.95840001637797,,,,,,,,,,,,,,
Interpolated,19.783567134268548,-11.95790188065946,,,,,,,,,,,,,,
Interpolated,19.8054108216433,-11.95738307995719,,,,,,,,,,,,,,
Interpolated,19.827254509018047,-11.956843725204848,,,,,,,,,,,,,,
Interpolated,19.849098196392795,-11.95628392733614,,,,,,,,,,,,,,
Interpolated,19.870941883767546,-11.955703797284748,,,,,,,,,,,,,,
Interpolated,19.892785571142294,-11.955103445984374,,,,,,,,,,,,,,
Interpolated,19.914629258517046,-11.954482983953596,,,,,,,,,,,,,,
Interpolated,19.936472945891794,-11.953842516938408,,,,,,,,,,,,,,
Interpolated,19.95831663326654,-11.953182147630804,,,,,,,,,,,,,,
Interpolated,19.980160320641293,-11.952501978672963,,,,,,,,,,,,,,
Interpolated,20.002004008016044,-11.951802112707087,,,,,,,,,,,,,,
Interpolated,20.023847695390792,-11.951082652375373,,,,,,,,,,,,,,
Interpolated,20.04569138276554,-11.950343700320015,,,,,,,,,,,,,,
Interpolated,20.06753507014029,-11.949585359183201,,,,,,,,,,,,,,
Interpolated,20.089378757515043,-11.948807731607136,,,,,,,,,,,,,,
Interpolated,20.11122244488979,-11.948010920234001,,,,,,,,,,,,,,
Interpolated,20.13306613226454,-11.947195027706004,,,,,,,,,,,,,,
Interpolated,20.15490981963929,-11.946360156665328,,,,,,,,,,,,,,
Interpolated,20.17675350701404,-11.945506409754175,,,,,,,,,,,,,,
Interpolated,20.19859719438879,-11.944633889614732,,,,,,,,,,,,,,
Interpolated,20.220440881763537,-11.943742698115129,,,,,,,,,,,,,,
Interpolated,20.242284569138288,-11.942832933367564,,,,,,,,,,,,,,
Interpolated,20.26412825651304,-11.941904692346686,,,,,,,,,,,,,,
Interpolated,20.285971943887787,-11.940958072026895,,,,,,,,,,,,,,
Interpolated,20.307815631262535,-11.939993169382584,,,,,,,,,,,,,,
Interpolated,20.329659318637283,-11.939010081388153,,,,,,,,,,,,,,
Interpolated,20.351503006012035,-11.938008905017995,,,,,,,,,,,,,,
Interpolated,20.373346693386786,-11.93698973724651,,,,,,,,,,,,,,
Interpolated,20.395190380761534,-11.935952675048087,,,,,,,,,,,,,,
Interpolated,20.41703406813628,-11.934897815397127,,,,,,,,,,,,,,
Interpolated,20.438877755511033,-11.933825255268033,,,,,,,,,,,,,,
Interpolated,20.460721442885784,-11.932735091635188,,,,,,,,,,,,,,
Interpolated,20.482565130260532,-11.931627421473,,,,,,,,,,,,,,
Interpolated,20.50440881763528,-11.930502341743802,,,,,,,,,,,,,,
Interpolated,20.52625250501003,-11.929359946913122,,,,,,,,,,,,,,
Interpolated,20.548096192384783,-11.928200325904298,,,,,,,,,,,,,,
Interpolated,20.56993987975953,-11.927023566895196,,,,,,,,,,,,,,
Interpolated,20.59178356713428,-11.925829758063673,,,,,,,,,,,,,,
Interpolated,20.61362725450903,-11.924618987587593,,,,,,,,,,,,,,
Interpolated,20.63547094188378,-11.923391343644816,,,,,,,,,,,,,,
Interpolated,20.65731462925853,-11.922146914413212,,,,,,,,,,,,,,
Interpolated,20.679158316633277,-11.920885788070626,,,,,,,,,,,,,,
Interpolated,20.701002004008025,-11.919608052794931,,,,,,,,,,,,,,
Interpolated,20.722845691382776,-11.918313796763988,,,,,,,,,,,,,,
Interpolated,20.744689378757528,-11.917003108155654,,,,,,,,,,,,,,
Interpolated,20.766533066132276,-11.915676075147795,,,,,,,,,,,,,,
Interpolated,20.788376753507023,-11.914332785918266,,,,,,,,,,,,,,
Interpolated,20.810220440881775,-11.9129733285505,,,,,,,,,,,,,,
Interpolated,20.832064128256526,-11.91159778858959,,,,,,,,,,,,,,
Interpolated,20.853907815631274,-11.910206248820487,,,,,,,,,,,,,,
Interpolated,20.875751503006022,-11.908798791889225,,,,,,,,,,,,,,
Interpolated,20.897595190380773,-11.907375500441834,,,,,,,,,,,,,,
Interpolated,20.919438877755525,-11.905936457124351,,,,,,,,,,,,,,
Interpolated,20.941282565130273,-11.90448174458281,,,,,,,,,,,,,,
Interpolated,20.96312625250502,-11.903011445463246,,,,,,,,,,,,,,
Interpolated,20.98496993987977,-11.90152564241169,,,,,,,,,,,,,,
Interpolated,21.006813627254523,-11.900024418074182,,,,,,,,,,,,,,
Interpolated,21.02865731462927,-11.89850785509675,,,,,,,,,,,,,,
Interpolated,21.05050100200402,-11.896976036125427,,,,,,,,,,,,,,
Interpolated,21.07234468937877,-11.895429043806255,,,,,,,,,,,,,,
Interpolated,21.094188376753518,-11.893866960785266,,,,,,,,,,,,,,
Interpolated,21.11603206412827,-11.892289869708488,,,,,,,,,,,,,,
Interpolated,21.137875751503017,-11.890697853221962,,,,,,,,,,,,,,
Interpolated,21.159719438877765,-11.889090993971719,,,,,,,,,,,,,,
Interpolated,21.181563126252517,-11.887469374603793,,,,,,,,,,,,,,
Interpolated,21.203406813627268,-11.885833077764222,,,,,,,,,,,,,,
Interpolated,21.225250501002016,-11.88418218609904,,,,,,,,,,,,,,
Interpolated,21.247094188376764,-11.882516782254275,,,,,,,,,,,,,,
Interpolated,21.268937875751515,-11.880836948875967,,,,,,,,,,,,,,
Interpolated,21.290781563126266,-11.879142768610148,,,,,,,,,,,,,,
Interpolated,21.312625250501014,-11.87743432410285,,,,,,,,,,,,,,
Interpolated,21.334468937875762,-11.875711698000114,,,,,,,,,,,,,,
Interpolated,21.356312625250514,-11.873974972947966,,,,,,,,,,,,,,
Interpolated,21.378156312625265,-11.872224231592446,,,,,,,,,,,,,,
Interpolated,21.400000000000013,-11.87045955657959,,,,,,,,,,,,,,
